pulled_at,sport,series_ticker,event_ticker,market_ticker,title,yes_team,no_team,game_date,yes_bid,yes_ask,yes_mid,last_price,volume_24h,volume_total,open_interest,liquidity,close_time,status
2026-04-22T16:03:19.931061+00:00,MLB,KXMLBGAME,KXMLBGAME-26APR241910MINTB,KXMLBGAME-26APR241910MINTB-TB,Minnesota vs Tampa Bay Winner?,Tampa Bay,Tampa Bay,2026-04-24,0.17,0.73,0.45,0.0,0.0,0.0,0.0,0.0,2026-04-27T23:10:00Z,active
2026-04-22T16:03:19.931061+00:00,MLB,KXMLBGAME,KXMLBGAME-26APR241910MINTB,KXMLBGAME-26APR241910MINTB-MIN,Minnesota vs Tampa Bay Winner?,Minnesota,Minnesota,2026-04-24,0.17,0.73,0.45,0.0,0.0,0.0,0.0,0.0,2026-04-27T23:10:00Z,active
2026-04-22T16:03:19.931061+00:00,MLB,KXMLBGAME,KXMLBGAME-26APR242215MIASF,KXMLBGAME-26APR242215MIASF-SF,Miami vs San Francisco Winner?,San Francisco,San Francisco,2026-04-24,0.17,0.73,0.45,0.0,0.0,0.0,0.0,0.0,2026-04-28T02:15:00Z,active
2026-04-22T16:03:19.931061+00:00,MLB,KXMLBGAME,KXMLBGAME-26APR242215MIASF,KXMLBGAME-26APR242215MIASF-MIA,Miami vs San Francisco Winner?,Miami,Miami,2026-04-24,0.17,0.73,0.45,0.0,0.0,0.0,0.0,0.0,2026-04-28T02:15:00Z,active
2026-04-22T16:03:19.931061+00:00,MLB,KXMLBGAME,KXMLBGAME-26APR242010NYYHOU,KXMLBGAME-26APR242010NYYHOU-NYY,New York Y vs Houston Winner?,New York Y,New York Y,2026-04-24,0.17,0.73,0.45,0.0,0.0,0.0,0.0,0.0,2026-04-28T00:10:00Z,active
2026-04-22T16:03:19.931061+00:00,MLB,KXMLBGAME,KXMLBGAME-26APR242010NYYHOU,KXMLBGAME-26APR242010NYYHOU-HOU,New York Y vs Houston Winner?,Houston,Houston,2026-04-24,0.17,0.73,0.45,0.0,0.0,0.0,0.0,0.0,2026-04-28T00:10:00Z,active
2026-04-22T16:03:19.931061+00:00,MLB,KXMLBGAME,KXMLBGAME-26APR241840DETCIN,KXMLBGAME-26APR241840DETCIN-DET,Detroit vs Cincinnati Winner?,Detroit,Detroit,2026-04-24,0.17,0.73,0.45,0.0,0.0,0.0,0.0,0.0,2026-04-27T22:40:00Z,active
2026-04-22T16:03:19.931061+00:00,MLB,KXMLBGAME,KXMLBGAME-26APR241840DETCIN,KXMLBGAME-26APR241840DETCIN-CIN,Detroit vs Cincinnati Winner?,Cincinnati,Cincinnati,2026-04-24,0.17,0.73,0.45,0.0,0.0,0.0,0.0,0.0,2026-04-27T22:40:00Z,active
2026-04-22T16:03:19.931061+00:00,MLB,KXMLBGAME,KXMLBGAME-26APR242005ATHTEX,KXMLBGAME-26APR242005ATHTEX-TEX,A's vs Texas Winner?,Texas,Texas,2026-04-24,0.17,0.73,0.45,0.0,0.0,0.0,0.0,0.0,2026-04-28T00:05:00Z,active
2026-04-22T16:03:19.931061+00:00,MLB,KXMLBGAME,KXMLBGAME-26APR242005ATHTEX,KXMLBGAME-26APR242005ATHTEX-ATH,A's vs Texas Winner?,A's,A's,2026-04-24,0.17,0.73,0.45,0.0,0.0,0.0,0.0,0.0,2026-04-28T00:05:00Z,active
2026-04-22T16:03:19.931061+00:00,MLB,KXMLBGAME,KXMLBGAME-26APR241940WSHCWS,KXMLBGAME-26APR241940WSHCWS-WSH,Washington vs Chicago WS Winner?,Washington,Washington,2026-04-24,0.17,0.73,0.45,0.0,0.0,0.0,0.0,0.0,2026-04-27T23:40:00Z,active
2026-04-22T16:03:19.931061+00:00,MLB,KXMLBGAME,KXMLBGAME-26APR241940WSHCWS,KXMLBGAME-26APR241940WSHCWS-CWS,Washington vs Chicago WS Winner?,Chicago WS,Chicago WS,2026-04-24,0.17,0.73,0.45,0.0,0.0,0.0,0.0,0.0,2026-04-27T23:40:00Z,active
2026-04-22T16:03:19.931061+00:00,MLB,KXMLBGAME,KXMLBGAME-26APR241940PITMIL,KXMLBGAME-26APR241940PITMIL-PIT,Pittsburgh vs Milwaukee Winner?,Pittsburgh,Pittsburgh,2026-04-24,0.17,0.73,0.45,0.0,0.0,0.0,0.0,0.0,2026-04-27T23:40:00Z,active
2026-04-22T16:03:19.931061+00:00,MLB,KXMLBGAME,KXMLBGAME-26APR241940PITMIL,KXMLBGAME-26APR241940PITMIL-MIL,Pittsburgh vs Milwaukee Winner?,Milwaukee,Milwaukee,2026-04-24,0.17,0.73,0.45,0.0,0.0,0.0,0.0,0.0,2026-04-27T23:40:00Z,active
2026-04-22T16:03:19.931061+00:00,MLB,KXMLBGAME,KXMLBGAME-26APR241907CLETOR,KXMLBGAME-26APR241907CLETOR-TOR,Cleveland vs Toronto Winner?,Toronto,Toronto,2026-04-24,0.17,0.73,0.45,0.0,0.0,0.0,0.0,0.0,2026-04-27T23:07:00Z,active
2026-04-22T16:03:19.931061+00:00,MLB,KXMLBGAME,KXMLBGAME-26APR241907CLETOR,KXMLBGAME-26APR241907CLETOR-CLE,Cleveland vs Toronto Winner?,Cleveland,Cleveland,2026-04-24,0.17,0.73,0.45,0.0,0.0,0.0,0.0,0.0,2026-04-27T23:07:00Z,active
2026-04-22T16:03:19.931061+00:00,MLB,KXMLBGAME,KXMLBGAME-26APR241910COLNYM,KXMLBGAME-26APR241910COLNYM-NYM,Colorado vs New York M Winner?,New York M,New York M,2026-04-24,0.17,0.73,0.45,0.0,0.0,0.0,0.0,0.0,2026-04-27T23:10:00Z,active
2026-04-22T16:03:19.931061+00:00,MLB,KXMLBGAME,KXMLBGAME-26APR241910COLNYM,KXMLBGAME-26APR241910COLNYM-COL,Colorado vs New York M Winner?,Colorado,Colorado,2026-04-24,0.17,0.73,0.45,0.0,0.0,0.0,0.0,0.0,2026-04-27T23:10:00Z,active
2026-04-22T16:03:19.931061+00:00,MLB,KXMLBGAME,KXMLBGAME-26APR241905BOSBAL,KXMLBGAME-26APR241905BOSBAL-BOS,Boston vs Baltimore Winner?,Boston,Boston,2026-04-24,0.17,0.73,0.45,0.0,0.0,0.0,0.0,0.0,2026-04-27T23:05:00Z,active
2026-04-22T16:03:19.931061+00:00,MLB,KXMLBGAME,KXMLBGAME-26APR241905BOSBAL,KXMLBGAME-26APR241905BOSBAL-BAL,Boston vs Baltimore Winner?,Baltimore,Baltimore,2026-04-24,0.17,0.73,0.45,0.0,0.0,0.0,0.0,0.0,2026-04-27T23:05:00Z,active
2026-04-22T16:03:19.931061+00:00,MLB,KXMLBGAME,KXMLBGAME-26APR242015SEASTL,KXMLBGAME-26APR242015SEASTL-STL,Seattle vs St. Louis Winner?,St. Louis,St. Louis,2026-04-24,0.17,0.73,0.45,0.0,0.0,0.0,0.0,0.0,2026-04-28T00:15:00Z,active
2026-04-22T16:03:19.931061+00:00,MLB,KXMLBGAME,KXMLBGAME-26APR242015SEASTL,KXMLBGAME-26APR242015SEASTL-SEA,Seattle vs St. Louis Winner?,Seattle,Seattle,2026-04-24,0.17,0.73,0.45,0.17,1.0,1.0,1.0,0.0,2026-04-28T00:15:00Z,active
2026-04-22T16:03:19.931061+00:00,MLB,KXMLBGAME,KXMLBGAME-26APR241915PHIATL,KXMLBGAME-26APR241915PHIATL-PHI,Philadelphia vs Atlanta Winner?,Philadelphia,Philadelphia,2026-04-24,0.17,0.73,0.45,0.0,0.0,0.0,0.0,0.0,2026-04-27T23:15:00Z,active
2026-04-22T16:03:19.931061+00:00,MLB,KXMLBGAME,KXMLBGAME-26APR241915PHIATL,KXMLBGAME-26APR241915PHIATL-ATL,Philadelphia vs Atlanta Winner?,Atlanta,Atlanta,2026-04-24,0.17,0.73,0.45,0.0,0.0,0.0,0.0,0.0,2026-04-27T23:15:00Z,active
2026-04-22T16:03:19.931061+00:00,MLB,KXMLBGAME,KXMLBGAME-26APR241940LAAKC,KXMLBGAME-26APR241940LAAKC-LAA,Los Angeles A vs Kansas City Winner?,Los Angeles A,Los Angeles A,2026-04-24,0.17,0.73,0.45,0.0,0.0,0.0,0.0,0.0,2026-04-27T23:40:00Z,active
2026-04-22T16:03:19.931061+00:00,MLB,KXMLBGAME,KXMLBGAME-26APR241940LAAKC,KXMLBGAME-26APR241940LAAKC-KC,Los Angeles A vs Kansas City Winner?,Kansas City,Kansas City,2026-04-24,0.17,0.73,0.45,0.0,0.0,0.0,0.0,0.0,2026-04-27T23:40:00Z,active
2026-04-22T16:03:19.931061+00:00,MLB,KXMLBGAME,KXMLBGAME-26APR242215CHCLAD,KXMLBGAME-26APR242215CHCLAD-LAD,Chicago C vs Los Angeles D Winner?,Los Angeles D,Los Angeles D,2026-04-24,0.17,0.73,0.45,0.0,0.0,0.0,0.0,0.0,2026-04-28T02:15:00Z,active
2026-04-22T16:03:19.931061+00:00,MLB,KXMLBGAME,KXMLBGAME-26APR242215CHCLAD,KXMLBGAME-26APR242215CHCLAD-CHC,Chicago C vs Los Angeles D Winner?,Chicago C,Chicago C,2026-04-24,0.17,0.73,0.45,0.0,0.0,0.0,0.0,0.0,2026-04-28T02:15:00Z,active
2026-04-22T16:03:19.931061+00:00,MLB,KXMLBGAME,KXMLBGAME-26APR232005PITTEX,KXMLBGAME-26APR232005PITTEX-TEX,Pittsburgh vs Texas Winner?,Texas,Texas,2026-04-23,0.55,0.56,0.555,0.55,330.84,471.15,349.15,0.0,2026-04-27T00:05:00Z,active
2026-04-22T16:03:19.931061+00:00,MLB,KXMLBGAME,KXMLBGAME-26APR232005PITTEX,KXMLBGAME-26APR232005PITTEX-PIT,Pittsburgh vs Texas Winner?,Pittsburgh,Pittsburgh,2026-04-23,0.44,0.46,0.45,0.46,712.93,760.98,737.98,0.0,2026-04-27T00:05:00Z,active
2026-04-22T16:03:19.931061+00:00,MLB,KXMLBGAME,KXMLBGAME-26APR231910MINNYM,KXMLBGAME-26APR231910MINNYM-NYM,Minnesota vs New York M Winner?,New York M,New York M,2026-04-23,0.54,0.58,0.56,0.57,440.0,472.0,408.0,0.0,2026-04-26T23:10:00Z,active
2026-04-22T16:03:19.931061+00:00,MLB,KXMLBGAME,KXMLBGAME-26APR231910MINNYM,KXMLBGAME-26APR231910MINNYM-MIN,Minnesota vs New York M Winner?,Minnesota,Minnesota,2026-04-23,0.43,0.44,0.435,0.45,506.02,623.06,577.06,0.0,2026-04-26T23:10:00Z,active
2026-04-22T16:03:19.931061+00:00,MLB,KXMLBGAME,KXMLBGAME-26APR231810NYYBOS,KXMLBGAME-26APR231810NYYBOS-NYY,New York Y vs Boston Winner?,New York Y,New York Y,2026-04-23,0.57,0.58,0.575,0.58,4387.66,7972.53,5784.19,0.0,2026-04-26T22:10:00Z,active
2026-04-22T16:03:19.931061+00:00,MLB,KXMLBGAME,KXMLBGAME-26APR231810NYYBOS,KXMLBGAME-26APR231810NYYBOS-BOS,New York Y vs Boston Winner?,Boston,Boston,2026-04-23,0.42,0.44,0.43,0.44,7164.9,13822.83,4212.1,0.0,2026-04-26T22:10:00Z,active
2026-04-22T16:03:19.931061+00:00,MLB,KXMLBGAME,KXMLBGAME-26APR231545LADSF,KXMLBGAME-26APR231545LADSF-SF,Los Angeles D vs San Francisco Winner?,San Francisco,San Francisco,2026-04-23,0.4,0.41,0.405,0.41,623.55,706.5,677.51,0.0,2026-04-26T19:45:00Z,active
2026-04-22T16:03:19.931061+00:00,MLB,KXMLBGAME,KXMLBGAME-26APR231545LADSF,KXMLBGAME-26APR231545LADSF-LAD,Los Angeles D vs San Francisco Winner?,Los Angeles D,Los Angeles D,2026-04-23,0.59,0.62,0.605,0.62,3453.65,5768.56,5181.03,0.0,2026-04-26T19:45:00Z,active
2026-04-22T16:03:19.931061+00:00,MLB,KXMLBGAME,KXMLBGAME-26APR231540CWSAZ,KXMLBGAME-26APR231540CWSAZ-CWS,Chicago WS vs Arizona Winner?,Chicago WS,Chicago WS,2026-04-23,0.4,0.42,0.41,0.42,832.99,833.99,796.63,0.0,2026-04-26T19:40:00Z,active
2026-04-22T16:03:19.931061+00:00,MLB,KXMLBGAME,KXMLBGAME-26APR231540CWSAZ,KXMLBGAME-26APR231540CWSAZ-AZ,Chicago WS vs Arizona Winner?,Arizona,Arizona,2026-04-23,0.58,0.6,0.59,0.6,683.33,1146.33,674.16,0.0,2026-04-26T19:40:00Z,active
2026-04-22T16:03:19.931061+00:00,MLB,KXMLBGAME,KXMLBGAME-26APR231510SDCOL,KXMLBGAME-26APR231510SDCOL-SD,San Diego vs Colorado Winner?,San Diego,San Diego,2026-04-23,0.57,0.59,0.58,0.6,2475.95,3093.06,2751.83,0.0,2026-04-26T19:10:00Z,active
2026-04-22T16:03:19.931061+00:00,MLB,KXMLBGAME,KXMLBGAME-26APR231510SDCOL,KXMLBGAME-26APR231510SDCOL-COL,San Diego vs Colorado Winner?,Colorado,Colorado,2026-04-23,0.41,0.42,0.415,0.42,204.22,208.42,208.42,0.0,2026-04-26T19:10:00Z,active
2026-04-22T16:03:19.931061+00:00,MLB,KXMLBGAME,KXMLBGAME-26APR231420PHICHC,KXMLBGAME-26APR231420PHICHC-PHI,Philadelphia vs Chicago C Winner?,Philadelphia,Philadelphia,2026-04-23,0.44,0.45,0.445,0.45,451.78,1149.73,836.78,0.0,2026-04-26T18:20:00Z,active
2026-04-22T16:03:19.931061+00:00,MLB,KXMLBGAME,KXMLBGAME-26APR231420PHICHC,KXMLBGAME-26APR231420PHICHC-CHC,Philadelphia vs Chicago C Winner?,Chicago C,Chicago C,2026-04-23,0.54,0.56,0.55,0.56,2079.28,3133.86,3036.86,0.0,2026-04-26T18:20:00Z,active
2026-04-22T16:03:19.931061+00:00,MLB,KXMLBGAME,KXMLBGAME-26APR231305ATLWSH,KXMLBGAME-26APR231305ATLWSH-WSH,Atlanta vs Washington Winner?,Washington,Washington,2026-04-23,0.39,0.42,0.405,0.41,554.41,2103.41,2032.41,0.0,2026-04-26T17:05:00Z,active
2026-04-22T16:03:19.931061+00:00,MLB,KXMLBGAME,KXMLBGAME-26APR231305ATLWSH,KXMLBGAME-26APR231305ATLWSH-ATL,Atlanta vs Washington Winner?,Atlanta,Atlanta,2026-04-23,0.57,0.59,0.58,0.59,3079.35,3704.35,3314.26,0.0,2026-04-26T17:05:00Z,active
2026-04-22T16:03:19.931061+00:00,MLB,KXMLBGAME,KXMLBGAME-26APR231310MILDET,KXMLBGAME-26APR231310MILDET-MIL,Milwaukee vs Detroit Winner?,Milwaukee,Milwaukee,2026-04-23,0.38,0.39,0.385,0.39,4250.14,7592.35,5505.17,0.0,2026-04-26T17:10:00Z,active
2026-04-22T16:03:19.931061+00:00,MLB,KXMLBGAME,KXMLBGAME-26APR231310MILDET,KXMLBGAME-26APR231310MILDET-DET,Milwaukee vs Detroit Winner?,Detroit,Detroit,2026-04-23,0.61,0.62,0.615,0.62,1286.23,2327.15,2184.31,0.0,2026-04-26T17:10:00Z,active
2026-04-22T16:03:19.931061+00:00,MLB,KXMLBGAME,KXMLBGAME-26APR222145LADSF,KXMLBGAME-26APR222145LADSF-SF,Los Angeles D vs San Francisco Winner?,San Francisco,San Francisco,2026-04-22,0.34,0.35,0.345,0.34,27637.99,28491.93,23556.65,0.0,2026-04-26T01:45:00Z,active
2026-04-22T16:03:19.931061+00:00,MLB,KXMLBGAME,KXMLBGAME-26APR222145LADSF,KXMLBGAME-26APR222145LADSF-LAD,Los Angeles D vs San Francisco Winner?,Los Angeles D,Los Angeles D,2026-04-22,0.65,0.66,0.655,0.66,144412.81,151739.78,133457.51,0.0,2026-04-26T01:45:00Z,active
2026-04-22T16:03:19.931061+00:00,MLB,KXMLBGAME,KXMLBGAME-26APR222140CWSAZ,KXMLBGAME-26APR222140CWSAZ-CWS,Chicago WS vs Arizona Winner?,Chicago WS,Chicago WS,2026-04-22,0.41,0.42,0.415,0.42,7480.6,7886.78,7142.36,0.0,2026-04-26T01:40:00Z,active
2026-04-22T16:03:19.931061+00:00,MLB,KXMLBGAME,KXMLBGAME-26APR222140CWSAZ,KXMLBGAME-26APR222140CWSAZ-AZ,Chicago WS vs Arizona Winner?,Arizona,Arizona,2026-04-22,0.58,0.59,0.585,0.59,68954.93,69476.26,65931.06,0.0,2026-04-26T01:40:00Z,active
2026-04-22T16:03:19.931061+00:00,MLB,KXMLBGAME,KXMLBGAME-26APR222040SDCOL,KXMLBGAME-26APR222040SDCOL-SD,San Diego vs Colorado Winner?,San Diego,San Diego,2026-04-22,0.58,0.59,0.585,0.59,28615.36,30699.36,28537.18,0.0,2026-04-26T00:40:00Z,active
2026-04-22T16:03:19.931061+00:00,MLB,KXMLBGAME,KXMLBGAME-26APR222040SDCOL,KXMLBGAME-26APR222040SDCOL-COL,San Diego vs Colorado Winner?,Colorado,Colorado,2026-04-22,0.41,0.42,0.415,0.42,7425.55,7902.45,7663.38,0.0,2026-04-26T00:40:00Z,active
2026-04-22T16:03:19.931061+00:00,MLB,KXMLBGAME,KXMLBGAME-26APR222005PITTEX,KXMLBGAME-26APR222005PITTEX-TEX,Pittsburgh vs Texas Winner?,Texas,Texas,2026-04-22,0.49,0.5,0.495,0.5,6599.97,7051.43,6944.05,0.0,2026-04-26T00:05:00Z,active
2026-04-22T16:03:19.931061+00:00,MLB,KXMLBGAME,KXMLBGAME-26APR222005PITTEX,KXMLBGAME-26APR222005PITTEX-PIT,Pittsburgh vs Texas Winner?,Pittsburgh,Pittsburgh,2026-04-22,0.5,0.51,0.505,0.51,21163.08,22015.82,21356.82,0.0,2026-04-26T00:05:00Z,active
2026-04-22T16:03:19.931061+00:00,MLB,KXMLBGAME,KXMLBGAME-26APR221940PHICHC,KXMLBGAME-26APR221940PHICHC-PHI,Philadelphia vs Chicago C Winner?,Philadelphia,Philadelphia,2026-04-22,0.39,0.4,0.395,0.4,23235.87,23796.99,23334.89,0.0,2026-04-25T23:40:00Z,active
2026-04-22T16:03:19.931061+00:00,MLB,KXMLBGAME,KXMLBGAME-26APR221940PHICHC,KXMLBGAME-26APR221940PHICHC-CHC,Philadelphia vs Chicago C Winner?,Chicago C,Chicago C,2026-04-22,0.61,0.62,0.615,0.62,37368.68,39447.9,31029.14,0.0,2026-04-25T23:40:00Z,active
2026-04-22T16:03:19.931061+00:00,MLB,KXMLBGAME,KXMLBGAME-26APR221910MINNYM,KXMLBGAME-26APR221910MINNYM-NYM,Minnesota vs New York M Winner?,New York M,New York M,2026-04-22,0.58,0.59,0.585,0.59,71869.4,74879.85,70064.59,0.0,2026-04-25T23:10:00Z,active
2026-04-22T16:03:19.931061+00:00,MLB,KXMLBGAME,KXMLBGAME-26APR221910MINNYM,KXMLBGAME-26APR221910MINNYM-MIN,Minnesota vs New York M Winner?,Minnesota,Minnesota,2026-04-22,0.41,0.42,0.415,0.42,53592.52,54557.05,52464.75,0.0,2026-04-25T23:10:00Z,active
2026-04-22T16:03:19.931061+00:00,MLB,KXMLBGAME,KXMLBGAME-26APR221845NYYBOS,KXMLBGAME-26APR221845NYYBOS-NYY,New York Y vs Boston Winner?,New York Y,New York Y,2026-04-22,0.55,0.56,0.555,0.56,109657.6,111260.32,108368.69,0.0,2026-04-25T22:45:00Z,active
2026-04-22T16:03:19.931061+00:00,MLB,KXMLBGAME,KXMLBGAME-26APR221845NYYBOS,KXMLBGAME-26APR221845NYYBOS-BOS,New York Y vs Boston Winner?,Boston,Boston,2026-04-22,0.44,0.45,0.445,0.45,28081.08,28632.18,26328.59,0.0,2026-04-25T22:45:00Z,active
2026-04-22T16:03:19.931061+00:00,MLB,KXMLBGAME,KXMLBGAME-26APR221845ATLWSH,KXMLBGAME-26APR221845ATLWSH-WSH,Atlanta vs Washington Winner?,Washington,Washington,2026-04-22,0.42,0.43,0.425,0.43,6613.32,6692.32,4054.9,0.0,2026-04-25T22:45:00Z,active
2026-04-22T16:03:19.931061+00:00,MLB,KXMLBGAME,KXMLBGAME-26APR221845ATLWSH,KXMLBGAME-26APR221845ATLWSH-ATL,Atlanta vs Washington Winner?,Atlanta,Atlanta,2026-04-22,0.57,0.58,0.575,0.58,71940.81,73996.32,71190.42,0.0,2026-04-25T22:45:00Z,active
2026-04-22T16:03:19.931061+00:00,MLB,KXMLBGAME,KXMLBGAME-26APR221840MILDET,KXMLBGAME-26APR221840MILDET-MIL,Milwaukee vs Detroit Winner?,Milwaukee,Milwaukee,2026-04-22,0.45,0.46,0.455,0.46,34426.57,34743.92,33556.29,0.0,2026-04-25T22:40:00Z,active
2026-04-22T16:03:19.931061+00:00,MLB,KXMLBGAME,KXMLBGAME-26APR221840MILDET,KXMLBGAME-26APR221840MILDET-DET,Milwaukee vs Detroit Winner?,Detroit,Detroit,2026-04-22,0.54,0.55,0.545,0.55,7054.87,8899.27,8806.27,0.0,2026-04-25T22:40:00Z,active
2026-04-22T16:03:19.931061+00:00,MLB,KXMLBGAME,KXMLBGAME-26APR221610ATHSEA,KXMLBGAME-26APR221610ATHSEA-SEA,A's vs Seattle Winner?,Seattle,Seattle,2026-04-22,0.62,0.63,0.625,0.63,17085.77,19318.3,18605.28,0.0,2026-04-25T20:10:00Z,active
2026-04-22T16:03:19.931061+00:00,MLB,KXMLBGAME,KXMLBGAME-26APR221610ATHSEA,KXMLBGAME-26APR221610ATHSEA-ATH,A's vs Seattle Winner?,A's,A's,2026-04-22,0.37,0.38,0.375,0.38,60084.6,60940.6,60330.5,0.0,2026-04-25T20:10:00Z,active
2026-04-22T16:03:19.931061+00:00,MLB,KXMLBGAME,KXMLBGAME-26APR221507TORLAA,KXMLBGAME-26APR221507TORLAA-TOR,Toronto vs Los Angeles A Winner?,Toronto,Toronto,2026-04-22,0.41,0.42,0.415,0.42,36792.03,38055.56,35597.59,0.0,2026-04-25T19:07:00Z,active
2026-04-22T16:03:19.931061+00:00,MLB,KXMLBGAME,KXMLBGAME-26APR221507TORLAA,KXMLBGAME-26APR221507TORLAA-LAA,Toronto vs Los Angeles A Winner?,Los Angeles A,Los Angeles A,2026-04-22,0.58,0.59,0.585,0.59,155840.05,157861.22,134800.5,0.0,2026-04-25T19:07:00Z,active
2026-04-22T16:03:19.931061+00:00,MLB,KXMLBGAME,KXMLBGAME-26APR221410BALKC,KXMLBGAME-26APR221410BALKC-KC,Baltimore vs Kansas City Winner?,Kansas City,Kansas City,2026-04-22,0.54,0.55,0.545,0.55,40892.18,42049.48,40852.84,0.0,2026-04-25T18:10:00Z,active
2026-04-22T16:03:19.931061+00:00,MLB,KXMLBGAME,KXMLBGAME-26APR221410BALKC,KXMLBGAME-26APR221410BALKC-BAL,Baltimore vs Kansas City Winner?,Baltimore,Baltimore,2026-04-22,0.45,0.46,0.455,0.46,51947.0,52925.01,51894.57,0.0,2026-04-25T18:10:00Z,active
2026-04-22T16:03:19.931061+00:00,MLB,KXMLBGAME,KXMLBGAME-26APR221310CINTB,KXMLBGAME-26APR221310CINTB-TB,Cincinnati vs Tampa Bay Winner?,Tampa Bay,Tampa Bay,2026-04-22,0.55,0.56,0.555,0.56,48400.37,48981.09,47687.78,0.0,2026-04-25T17:10:00Z,active
2026-04-22T16:03:19.931061+00:00,MLB,KXMLBGAME,KXMLBGAME-26APR221310CINTB,KXMLBGAME-26APR221310CINTB-CIN,Cincinnati vs Tampa Bay Winner?,Cincinnati,Cincinnati,2026-04-22,0.44,0.45,0.445,0.45,306938.23,309151.42,285933.04,0.0,2026-04-25T17:10:00Z,active
2026-04-22T16:03:19.931061+00:00,MLB,KXMLBGAME,KXMLBGAME-26APR221310HOUCLE,KXMLBGAME-26APR221310HOUCLE-HOU,Houston vs Cleveland Winner?,Houston,Houston,2026-04-22,0.41,0.42,0.415,0.42,71567.43,76197.68,70254.34,0.0,2026-04-25T17:10:00Z,active
2026-04-22T16:03:19.931061+00:00,MLB,KXMLBGAME,KXMLBGAME-26APR221310HOUCLE,KXMLBGAME-26APR221310HOUCLE-CLE,Houston vs Cleveland Winner?,Cleveland,Cleveland,2026-04-22,0.58,0.6,0.59,0.6,431367.54,437426.31,390451.8,0.0,2026-04-25T17:10:00Z,active
2026-04-22T16:03:19.931061+00:00,MLB,KXMLBGAME,KXMLBGAME-26APR221210STLMIA,KXMLBGAME-26APR221210STLMIA-STL,St. Louis vs Miami Winner?,St. Louis,St. Louis,2026-04-22,0.43,0.44,0.435,0.44,547129.46,557618.2,533499.59,0.0,2026-04-25T16:10:00Z,active
2026-04-22T16:03:19.931061+00:00,MLB,KXMLBGAME,KXMLBGAME-26APR221210STLMIA,KXMLBGAME-26APR221210STLMIA-MIA,St. Louis vs Miami Winner?,Miami,Miami,2026-04-22,0.56,0.57,0.565,0.57,562057.78,568450.04,557797.82,0.0,2026-04-25T16:10:00Z,active
2026-04-22T16:03:19.931061+00:00,MLB,KXMLBGAME,KXMLBGAME-26APR212138TORLAA,KXMLBGAME-26APR212138TORLAA-TOR,Toronto vs Los Angeles A Winner?,Toronto,Toronto,2026-04-21,0.99,1.0,0.995,0.99,921060.71,949164.05,502860.33,0.0,2026-04-22T04:10:16Z,finalized
2026-04-22T16:03:19.931061+00:00,MLB,KXMLBGAME,KXMLBGAME-26APR212138TORLAA,KXMLBGAME-26APR212138TORLAA-LAA,Toronto vs Los Angeles A Winner?,Los Angeles A,Los Angeles A,2026-04-21,0.0,0.01,0.005,0.01,1310117.28,1334195.25,772863.33,0.0,2026-04-22T04:10:16Z,finalized
2026-04-22T16:03:19.931061+00:00,MLB,KXMLBGAME,KXMLBGAME-26APR212140CWSAZ,KXMLBGAME-26APR212140CWSAZ-CWS,Chicago WS vs Arizona Winner?,Chicago WS,Chicago WS,2026-04-21,0.99,1.0,0.995,0.99,397093.9,400800.05,290801.66,0.0,2026-04-22T04:50:21Z,finalized
2026-04-22T16:03:19.931061+00:00,MLB,KXMLBGAME,KXMLBGAME-26APR212140CWSAZ,KXMLBGAME-26APR212140CWSAZ-AZ,Chicago WS vs Arizona Winner?,Arizona,Arizona,2026-04-21,0.0,0.01,0.005,0.01,985502.34,1019284.07,829491.73,0.0,2026-04-22T04:50:21Z,finalized
2026-04-22T16:03:19.931061+00:00,MLB,KXMLBGAME,KXMLBGAME-26APR212145LADSF,KXMLBGAME-26APR212145LADSF-SF,Los Angeles D vs San Francisco Winner?,San Francisco,San Francisco,2026-04-21,0.99,1.0,0.995,0.99,1084509.11,1104123.27,740811.85,0.0,2026-04-22T04:20:22Z,finalized
2026-04-22T16:03:19.931061+00:00,MLB,KXMLBGAME,KXMLBGAME-26APR212145LADSF,KXMLBGAME-26APR212145LADSF-LAD,Los Angeles D vs San Francisco Winner?,Los Angeles D,Los Angeles D,2026-04-21,0.0,0.01,0.005,0.01,4005900.32,4184386.18,3083961.97,0.0,2026-04-22T04:20:22Z,finalized
2026-04-22T16:03:19.931061+00:00,MLB,KXMLBGAME,KXMLBGAME-26APR212140ATHSEA,KXMLBGAME-26APR212140ATHSEA-SEA,A's vs Seattle Winner?,Seattle,Seattle,2026-04-21,0.0,0.01,0.005,0.01,964937.74,982069.37,685372.9,0.0,2026-04-22T04:45:09Z,finalized
2026-04-22T16:03:19.931061+00:00,MLB,KXMLBGAME,KXMLBGAME-26APR212140ATHSEA,KXMLBGAME-26APR212140ATHSEA-ATH,A's vs Seattle Winner?,A's,A's,2026-04-21,0.99,1.0,0.995,0.99,980087.82,1003634.69,736119.68,0.0,2026-04-22T04:45:09Z,finalized
2026-04-22T16:03:19.931061+00:00,MLB,KXMLBGAME,KXMLBGAME-26APR212040SDCOL,KXMLBGAME-26APR212040SDCOL-SD,San Diego vs Colorado Winner?,San Diego,San Diego,2026-04-21,0.99,1.0,0.995,0.99,1476012.93,1583131.61,1293820.42,0.0,2026-04-22T03:14:56Z,finalized
