pulled_at,sport,event_id,commence_time,home_team,away_team,bookmaker,book_last_update,market,outcome,price
2026-04-30T18:45:35.856957+00:00,baseball_mlb,e5babd0fb427836d74e73a544af17f39,2026-04-30T17:41:00Z,Milwaukee Brewers,Arizona Diamondbacks,DraftKings,2026-04-30T18:44:53Z,h2h,Milwaukee Brewers,-10000
2026-04-30T18:45:35.856957+00:00,baseball_mlb,e5babd0fb427836d74e73a544af17f39,2026-04-30T17:41:00Z,Milwaukee Brewers,Arizona Diamondbacks,BetMGM,2026-04-30T18:45:25Z,h2h,Arizona Diamondbacks,2200
2026-04-30T18:45:35.856957+00:00,baseball_mlb,e5babd0fb427836d74e73a544af17f39,2026-04-30T17:41:00Z,Milwaukee Brewers,Arizona Diamondbacks,BetMGM,2026-04-30T18:45:25Z,h2h,Milwaukee Brewers,-10000
2026-04-30T18:45:35.856957+00:00,baseball_mlb,e5babd0fb427836d74e73a544af17f39,2026-04-30T17:41:00Z,Milwaukee Brewers,Arizona Diamondbacks,MyBookie.ag,2026-04-30T18:43:30Z,h2h,Arizona Diamondbacks,725
2026-04-30T18:45:35.856957+00:00,baseball_mlb,e5babd0fb427836d74e73a544af17f39,2026-04-30T17:41:00Z,Milwaukee Brewers,Arizona Diamondbacks,MyBookie.ag,2026-04-30T18:43:30Z,h2h,Milwaukee Brewers,-1429
2026-04-30T18:45:35.856957+00:00,baseball_mlb,c31726958fc1b67f38d3673aa8931ab7,2026-04-30T19:06:00Z,Athletics,Kansas City Royals,FanDuel,2026-04-30T18:45:30Z,h2h,Athletics,-122
2026-04-30T18:45:35.856957+00:00,baseball_mlb,c31726958fc1b67f38d3673aa8931ab7,2026-04-30T19:06:00Z,Athletics,Kansas City Royals,FanDuel,2026-04-30T18:45:30Z,h2h,Kansas City Royals,104
2026-04-30T18:45:35.856957+00:00,baseball_mlb,c31726958fc1b67f38d3673aa8931ab7,2026-04-30T19:06:00Z,Athletics,Kansas City Royals,BetOnline.ag,2026-04-30T18:45:27Z,h2h,Athletics,-118
2026-04-30T18:45:35.856957+00:00,baseball_mlb,c31726958fc1b67f38d3673aa8931ab7,2026-04-30T19:06:00Z,Athletics,Kansas City Royals,BetOnline.ag,2026-04-30T18:45:27Z,h2h,Kansas City Royals,107
2026-04-30T18:45:35.856957+00:00,baseball_mlb,c31726958fc1b67f38d3673aa8931ab7,2026-04-30T19:06:00Z,Athletics,Kansas City Royals,LowVig.ag,2026-04-30T18:45:11Z,h2h,Athletics,-118
2026-04-30T18:45:35.856957+00:00,baseball_mlb,c31726958fc1b67f38d3673aa8931ab7,2026-04-30T19:06:00Z,Athletics,Kansas City Royals,LowVig.ag,2026-04-30T18:45:11Z,h2h,Kansas City Royals,107
2026-04-30T18:45:35.856957+00:00,baseball_mlb,c31726958fc1b67f38d3673aa8931ab7,2026-04-30T19:06:00Z,Athletics,Kansas City Royals,DraftKings,2026-04-30T18:44:53Z,h2h,Athletics,-126
2026-04-30T18:45:35.856957+00:00,baseball_mlb,c31726958fc1b67f38d3673aa8931ab7,2026-04-30T19:06:00Z,Athletics,Kansas City Royals,DraftKings,2026-04-30T18:44:53Z,h2h,Kansas City Royals,104
2026-04-30T18:45:35.856957+00:00,baseball_mlb,c31726958fc1b67f38d3673aa8931ab7,2026-04-30T19:06:00Z,Athletics,Kansas City Royals,BetMGM,2026-04-30T18:45:25Z,h2h,Athletics,-125
2026-04-30T18:45:35.856957+00:00,baseball_mlb,c31726958fc1b67f38d3673aa8931ab7,2026-04-30T19:06:00Z,Athletics,Kansas City Royals,BetMGM,2026-04-30T18:45:25Z,h2h,Kansas City Royals,105
2026-04-30T18:45:35.856957+00:00,baseball_mlb,c31726958fc1b67f38d3673aa8931ab7,2026-04-30T19:06:00Z,Athletics,Kansas City Royals,BetRivers,2026-04-30T18:45:13Z,h2h,Athletics,-129
2026-04-30T18:45:35.856957+00:00,baseball_mlb,c31726958fc1b67f38d3673aa8931ab7,2026-04-30T19:06:00Z,Athletics,Kansas City Royals,BetRivers,2026-04-30T18:45:13Z,h2h,Kansas City Royals,104
2026-04-30T18:45:35.856957+00:00,baseball_mlb,c31726958fc1b67f38d3673aa8931ab7,2026-04-30T19:06:00Z,Athletics,Kansas City Royals,BetUS,2026-04-30T18:43:31Z,h2h,Athletics,-120
2026-04-30T18:45:35.856957+00:00,baseball_mlb,c31726958fc1b67f38d3673aa8931ab7,2026-04-30T19:06:00Z,Athletics,Kansas City Royals,BetUS,2026-04-30T18:43:31Z,h2h,Kansas City Royals,109
2026-04-30T18:45:35.856957+00:00,baseball_mlb,c31726958fc1b67f38d3673aa8931ab7,2026-04-30T19:06:00Z,Athletics,Kansas City Royals,MyBookie.ag,2026-04-30T18:43:30Z,h2h,Athletics,-123
2026-04-30T18:45:35.856957+00:00,baseball_mlb,c31726958fc1b67f38d3673aa8931ab7,2026-04-30T19:06:00Z,Athletics,Kansas City Royals,MyBookie.ag,2026-04-30T18:43:30Z,h2h,Kansas City Royals,105
2026-04-30T18:45:35.856957+00:00,baseball_mlb,c31726958fc1b67f38d3673aa8931ab7,2026-04-30T19:06:00Z,Athletics,Kansas City Royals,Bovada,2026-04-30T18:44:22Z,h2h,Athletics,-122
2026-04-30T18:45:35.856957+00:00,baseball_mlb,c31726958fc1b67f38d3673aa8931ab7,2026-04-30T19:06:00Z,Athletics,Kansas City Royals,Bovada,2026-04-30T18:44:22Z,h2h,Kansas City Royals,102
2026-04-30T18:45:35.856957+00:00,baseball_mlb,d90908eede84c449de24cbd9b202bcf7,2026-04-30T19:46:00Z,Baltimore Orioles,Houston Astros,FanDuel,2026-04-30T18:45:30Z,h2h,Baltimore Orioles,-126
2026-04-30T18:45:35.856957+00:00,baseball_mlb,d90908eede84c449de24cbd9b202bcf7,2026-04-30T19:46:00Z,Baltimore Orioles,Houston Astros,FanDuel,2026-04-30T18:45:30Z,h2h,Houston Astros,108
2026-04-30T18:45:35.856957+00:00,baseball_mlb,d90908eede84c449de24cbd9b202bcf7,2026-04-30T19:46:00Z,Baltimore Orioles,Houston Astros,MyBookie.ag,2026-04-30T18:43:30Z,h2h,Baltimore Orioles,-127
2026-04-30T18:45:35.856957+00:00,baseball_mlb,d90908eede84c449de24cbd9b202bcf7,2026-04-30T19:46:00Z,Baltimore Orioles,Houston Astros,MyBookie.ag,2026-04-30T18:43:30Z,h2h,Houston Astros,108
2026-04-30T18:45:35.856957+00:00,baseball_mlb,d90908eede84c449de24cbd9b202bcf7,2026-04-30T19:46:00Z,Baltimore Orioles,Houston Astros,DraftKings,2026-04-30T18:44:53Z,h2h,Baltimore Orioles,-132
2026-04-30T18:45:35.856957+00:00,baseball_mlb,d90908eede84c449de24cbd9b202bcf7,2026-04-30T19:46:00Z,Baltimore Orioles,Houston Astros,DraftKings,2026-04-30T18:44:53Z,h2h,Houston Astros,109
2026-04-30T18:45:35.856957+00:00,baseball_mlb,d90908eede84c449de24cbd9b202bcf7,2026-04-30T19:46:00Z,Baltimore Orioles,Houston Astros,BetOnline.ag,2026-04-30T18:45:27Z,h2h,Baltimore Orioles,-126
2026-04-30T18:45:35.856957+00:00,baseball_mlb,d90908eede84c449de24cbd9b202bcf7,2026-04-30T19:46:00Z,Baltimore Orioles,Houston Astros,BetOnline.ag,2026-04-30T18:45:27Z,h2h,Houston Astros,114
2026-04-30T18:45:35.856957+00:00,baseball_mlb,d90908eede84c449de24cbd9b202bcf7,2026-04-30T19:46:00Z,Baltimore Orioles,Houston Astros,LowVig.ag,2026-04-30T18:45:11Z,h2h,Baltimore Orioles,-126
2026-04-30T18:45:35.856957+00:00,baseball_mlb,d90908eede84c449de24cbd9b202bcf7,2026-04-30T19:46:00Z,Baltimore Orioles,Houston Astros,LowVig.ag,2026-04-30T18:45:11Z,h2h,Houston Astros,114
2026-04-30T18:45:35.856957+00:00,baseball_mlb,d90908eede84c449de24cbd9b202bcf7,2026-04-30T19:46:00Z,Baltimore Orioles,Houston Astros,Bovada,2026-04-30T18:44:22Z,h2h,Baltimore Orioles,-130
2026-04-30T18:45:35.856957+00:00,baseball_mlb,d90908eede84c449de24cbd9b202bcf7,2026-04-30T19:46:00Z,Baltimore Orioles,Houston Astros,Bovada,2026-04-30T18:44:22Z,h2h,Houston Astros,108
2026-04-30T18:45:35.856957+00:00,baseball_mlb,d90908eede84c449de24cbd9b202bcf7,2026-04-30T19:46:00Z,Baltimore Orioles,Houston Astros,BetMGM,2026-04-30T18:45:25Z,h2h,Baltimore Orioles,-125
2026-04-30T18:45:35.856957+00:00,baseball_mlb,d90908eede84c449de24cbd9b202bcf7,2026-04-30T19:46:00Z,Baltimore Orioles,Houston Astros,BetMGM,2026-04-30T18:45:25Z,h2h,Houston Astros,105
2026-04-30T18:45:35.856957+00:00,baseball_mlb,d90908eede84c449de24cbd9b202bcf7,2026-04-30T19:46:00Z,Baltimore Orioles,Houston Astros,BetUS,2026-04-30T18:43:31Z,h2h,Baltimore Orioles,-126
2026-04-30T18:45:35.856957+00:00,baseball_mlb,d90908eede84c449de24cbd9b202bcf7,2026-04-30T19:46:00Z,Baltimore Orioles,Houston Astros,BetUS,2026-04-30T18:43:31Z,h2h,Houston Astros,115
2026-04-30T18:45:35.856957+00:00,baseball_mlb,d90908eede84c449de24cbd9b202bcf7,2026-04-30T19:46:00Z,Baltimore Orioles,Houston Astros,BetRivers,2026-04-30T18:45:13Z,h2h,Baltimore Orioles,-130
2026-04-30T18:45:35.856957+00:00,baseball_mlb,d90908eede84c449de24cbd9b202bcf7,2026-04-30T19:46:00Z,Baltimore Orioles,Houston Astros,BetRivers,2026-04-30T18:45:13Z,h2h,Houston Astros,105
2026-04-30T18:45:35.856957+00:00,baseball_mlb,ed214f686a500c098b505d0dd09f23cd,2026-04-30T21:36:00Z,Philadelphia Phillies,San Francisco Giants,FanDuel,2026-04-30T18:45:30Z,h2h,Philadelphia Phillies,-142
2026-04-30T18:45:35.856957+00:00,baseball_mlb,ed214f686a500c098b505d0dd09f23cd,2026-04-30T21:36:00Z,Philadelphia Phillies,San Francisco Giants,FanDuel,2026-04-30T18:45:30Z,h2h,San Francisco Giants,120
2026-04-30T18:45:35.856957+00:00,baseball_mlb,ed214f686a500c098b505d0dd09f23cd,2026-04-30T21:36:00Z,Philadelphia Phillies,San Francisco Giants,DraftKings,2026-04-30T18:44:53Z,h2h,Philadelphia Phillies,-149
2026-04-30T18:45:35.856957+00:00,baseball_mlb,ed214f686a500c098b505d0dd09f23cd,2026-04-30T21:36:00Z,Philadelphia Phillies,San Francisco Giants,DraftKings,2026-04-30T18:44:53Z,h2h,San Francisco Giants,123
2026-04-30T18:45:35.856957+00:00,baseball_mlb,ed214f686a500c098b505d0dd09f23cd,2026-04-30T21:36:00Z,Philadelphia Phillies,San Francisco Giants,MyBookie.ag,2026-04-30T18:43:30Z,h2h,Philadelphia Phillies,-147
2026-04-30T18:45:35.856957+00:00,baseball_mlb,ed214f686a500c098b505d0dd09f23cd,2026-04-30T21:36:00Z,Philadelphia Phillies,San Francisco Giants,MyBookie.ag,2026-04-30T18:43:30Z,h2h,San Francisco Giants,125
2026-04-30T18:45:35.856957+00:00,baseball_mlb,ed214f686a500c098b505d0dd09f23cd,2026-04-30T21:36:00Z,Philadelphia Phillies,San Francisco Giants,BetOnline.ag,2026-04-30T18:45:27Z,h2h,Philadelphia Phillies,-141
2026-04-30T18:45:35.856957+00:00,baseball_mlb,ed214f686a500c098b505d0dd09f23cd,2026-04-30T21:36:00Z,Philadelphia Phillies,San Francisco Giants,BetOnline.ag,2026-04-30T18:45:27Z,h2h,San Francisco Giants,128
2026-04-30T18:45:35.856957+00:00,baseball_mlb,ed214f686a500c098b505d0dd09f23cd,2026-04-30T21:36:00Z,Philadelphia Phillies,San Francisco Giants,LowVig.ag,2026-04-30T18:45:11Z,h2h,Philadelphia Phillies,-141
2026-04-30T18:45:35.856957+00:00,baseball_mlb,ed214f686a500c098b505d0dd09f23cd,2026-04-30T21:36:00Z,Philadelphia Phillies,San Francisco Giants,LowVig.ag,2026-04-30T18:45:11Z,h2h,San Francisco Giants,128
2026-04-30T18:45:35.856957+00:00,baseball_mlb,ed214f686a500c098b505d0dd09f23cd,2026-04-30T21:36:00Z,Philadelphia Phillies,San Francisco Giants,BetUS,2026-04-30T18:43:31Z,h2h,Philadelphia Phillies,-142
2026-04-30T18:45:35.856957+00:00,baseball_mlb,ed214f686a500c098b505d0dd09f23cd,2026-04-30T21:36:00Z,Philadelphia Phillies,San Francisco Giants,BetUS,2026-04-30T18:43:31Z,h2h,San Francisco Giants,128
2026-04-30T18:45:35.856957+00:00,baseball_mlb,ed214f686a500c098b505d0dd09f23cd,2026-04-30T21:36:00Z,Philadelphia Phillies,San Francisco Giants,Bovada,2026-04-30T18:44:22Z,h2h,Philadelphia Phillies,-149
2026-04-30T18:45:35.856957+00:00,baseball_mlb,ed214f686a500c098b505d0dd09f23cd,2026-04-30T21:36:00Z,Philadelphia Phillies,San Francisco Giants,Bovada,2026-04-30T18:44:22Z,h2h,San Francisco Giants,125
2026-04-30T18:45:35.856957+00:00,baseball_mlb,ed214f686a500c098b505d0dd09f23cd,2026-04-30T21:36:00Z,Philadelphia Phillies,San Francisco Giants,BetMGM,2026-04-30T18:45:25Z,h2h,Philadelphia Phillies,-145
2026-04-30T18:45:35.856957+00:00,baseball_mlb,ed214f686a500c098b505d0dd09f23cd,2026-04-30T21:36:00Z,Philadelphia Phillies,San Francisco Giants,BetMGM,2026-04-30T18:45:25Z,h2h,San Francisco Giants,120
2026-04-30T18:45:35.856957+00:00,baseball_mlb,ed214f686a500c098b505d0dd09f23cd,2026-04-30T21:36:00Z,Philadelphia Phillies,San Francisco Giants,BetRivers,2026-04-30T18:45:13Z,h2h,Philadelphia Phillies,-143
2026-04-30T18:45:35.856957+00:00,baseball_mlb,ed214f686a500c098b505d0dd09f23cd,2026-04-30T21:36:00Z,Philadelphia Phillies,San Francisco Giants,BetRivers,2026-04-30T18:45:13Z,h2h,San Francisco Giants,115
2026-04-30T18:45:35.856957+00:00,baseball_mlb,788f4dc2e6058c5b7725dafd62fd9b9d,2026-04-30T23:41:00Z,Minnesota Twins,Toronto Blue Jays,FanDuel,2026-04-30T18:45:30Z,h2h,Minnesota Twins,114
2026-04-30T18:45:35.856957+00:00,baseball_mlb,788f4dc2e6058c5b7725dafd62fd9b9d,2026-04-30T23:41:00Z,Minnesota Twins,Toronto Blue Jays,FanDuel,2026-04-30T18:45:30Z,h2h,Toronto Blue Jays,-134
2026-04-30T18:45:35.856957+00:00,baseball_mlb,788f4dc2e6058c5b7725dafd62fd9b9d,2026-04-30T23:41:00Z,Minnesota Twins,Toronto Blue Jays,BetOnline.ag,2026-04-30T18:45:27Z,h2h,Minnesota Twins,118
2026-04-30T18:45:35.856957+00:00,baseball_mlb,788f4dc2e6058c5b7725dafd62fd9b9d,2026-04-30T23:41:00Z,Minnesota Twins,Toronto Blue Jays,BetOnline.ag,2026-04-30T18:45:27Z,h2h,Toronto Blue Jays,-130
2026-04-30T18:45:35.856957+00:00,baseball_mlb,788f4dc2e6058c5b7725dafd62fd9b9d,2026-04-30T23:41:00Z,Minnesota Twins,Toronto Blue Jays,LowVig.ag,2026-04-30T18:45:11Z,h2h,Minnesota Twins,118
2026-04-30T18:45:35.856957+00:00,baseball_mlb,788f4dc2e6058c5b7725dafd62fd9b9d,2026-04-30T23:41:00Z,Minnesota Twins,Toronto Blue Jays,LowVig.ag,2026-04-30T18:45:11Z,h2h,Toronto Blue Jays,-130
2026-04-30T18:45:35.856957+00:00,baseball_mlb,788f4dc2e6058c5b7725dafd62fd9b9d,2026-04-30T23:41:00Z,Minnesota Twins,Toronto Blue Jays,DraftKings,2026-04-30T18:44:53Z,h2h,Minnesota Twins,113
2026-04-30T18:45:35.856957+00:00,baseball_mlb,788f4dc2e6058c5b7725dafd62fd9b9d,2026-04-30T23:41:00Z,Minnesota Twins,Toronto Blue Jays,DraftKings,2026-04-30T18:44:53Z,h2h,Toronto Blue Jays,-136
2026-04-30T18:45:35.856957+00:00,baseball_mlb,788f4dc2e6058c5b7725dafd62fd9b9d,2026-04-30T23:41:00Z,Minnesota Twins,Toronto Blue Jays,BetMGM,2026-04-30T18:45:25Z,h2h,Minnesota Twins,115
2026-04-30T18:45:35.856957+00:00,baseball_mlb,788f4dc2e6058c5b7725dafd62fd9b9d,2026-04-30T23:41:00Z,Minnesota Twins,Toronto Blue Jays,BetMGM,2026-04-30T18:45:25Z,h2h,Toronto Blue Jays,-135
2026-04-30T18:45:35.856957+00:00,baseball_mlb,788f4dc2e6058c5b7725dafd62fd9b9d,2026-04-30T23:41:00Z,Minnesota Twins,Toronto Blue Jays,BetRivers,2026-04-30T18:45:13Z,h2h,Minnesota Twins,112
2026-04-30T18:45:35.856957+00:00,baseball_mlb,788f4dc2e6058c5b7725dafd62fd9b9d,2026-04-30T23:41:00Z,Minnesota Twins,Toronto Blue Jays,BetRivers,2026-04-30T18:45:13Z,h2h,Toronto Blue Jays,-139
2026-04-30T18:45:35.856957+00:00,baseball_mlb,788f4dc2e6058c5b7725dafd62fd9b9d,2026-04-30T23:41:00Z,Minnesota Twins,Toronto Blue Jays,BetUS,2026-04-30T18:43:31Z,h2h,Minnesota Twins,118
2026-04-30T18:45:35.856957+00:00,baseball_mlb,788f4dc2e6058c5b7725dafd62fd9b9d,2026-04-30T23:41:00Z,Minnesota Twins,Toronto Blue Jays,BetUS,2026-04-30T18:43:31Z,h2h,Toronto Blue Jays,-130
2026-04-30T18:45:35.856957+00:00,baseball_mlb,788f4dc2e6058c5b7725dafd62fd9b9d,2026-04-30T23:41:00Z,Minnesota Twins,Toronto Blue Jays,MyBookie.ag,2026-04-30T18:43:30Z,h2h,Minnesota Twins,114
2026-04-30T18:45:35.856957+00:00,baseball_mlb,788f4dc2e6058c5b7725dafd62fd9b9d,2026-04-30T23:41:00Z,Minnesota Twins,Toronto Blue Jays,MyBookie.ag,2026-04-30T18:43:30Z,h2h,Toronto Blue Jays,-133
2026-04-30T18:45:35.856957+00:00,baseball_mlb,788f4dc2e6058c5b7725dafd62fd9b9d,2026-04-30T23:41:00Z,Minnesota Twins,Toronto Blue Jays,Bovada,2026-04-30T18:44:22Z,h2h,Minnesota Twins,112
2026-04-30T18:45:35.856957+00:00,baseball_mlb,788f4dc2e6058c5b7725dafd62fd9b9d,2026-04-30T23:41:00Z,Minnesota Twins,Toronto Blue Jays,Bovada,2026-04-30T18:44:22Z,h2h,Toronto Blue Jays,-134
2026-04-30T18:45:35.856957+00:00,baseball_mlb,32248ad614446ff9ecba4120375bb93d,2026-05-01T18:21:00Z,Chicago Cubs,Arizona Diamondbacks,FanDuel,2026-04-30T18:45:30Z,h2h,Arizona Diamondbacks,112
2026-04-30T18:45:35.856957+00:00,baseball_mlb,32248ad614446ff9ecba4120375bb93d,2026-05-01T18:21:00Z,Chicago Cubs,Arizona Diamondbacks,FanDuel,2026-04-30T18:45:30Z,h2h,Chicago Cubs,-132
2026-04-30T18:45:35.856957+00:00,baseball_mlb,32248ad614446ff9ecba4120375bb93d,2026-05-01T18:21:00Z,Chicago Cubs,Arizona Diamondbacks,BetOnline.ag,2026-04-30T18:45:27Z,h2h,Arizona Diamondbacks,104
2026-04-30T18:45:35.856957+00:00,baseball_mlb,32248ad614446ff9ecba4120375bb93d,2026-05-01T18:21:00Z,Chicago Cubs,Arizona Diamondbacks,BetOnline.ag,2026-04-30T18:45:27Z,h2h,Chicago Cubs,-115
2026-04-30T18:45:35.856957+00:00,baseball_mlb,32248ad614446ff9ecba4120375bb93d,2026-05-01T18:21:00Z,Chicago Cubs,Arizona Diamondbacks,LowVig.ag,2026-04-30T18:45:11Z,h2h,Arizona Diamondbacks,104
2026-04-30T18:45:35.856957+00:00,baseball_mlb,32248ad614446ff9ecba4120375bb93d,2026-05-01T18:21:00Z,Chicago Cubs,Arizona Diamondbacks,LowVig.ag,2026-04-30T18:45:11Z,h2h,Chicago Cubs,-115
2026-04-30T18:45:35.856957+00:00,baseball_mlb,eb5e5ee05cf9e2c9e3df8f51d9835b52,2026-05-01T22:41:00Z,Detroit Tigers,Texas Rangers,FanDuel,2026-04-30T18:45:30Z,h2h,Detroit Tigers,-110
2026-04-30T18:45:35.856957+00:00,baseball_mlb,eb5e5ee05cf9e2c9e3df8f51d9835b52,2026-05-01T22:41:00Z,Detroit Tigers,Texas Rangers,FanDuel,2026-04-30T18:45:30Z,h2h,Texas Rangers,-106
2026-04-30T18:45:35.856957+00:00,baseball_mlb,eb5e5ee05cf9e2c9e3df8f51d9835b52,2026-05-01T22:41:00Z,Detroit Tigers,Texas Rangers,BetOnline.ag,2026-04-30T18:45:27Z,h2h,Detroit Tigers,-105
2026-04-30T18:45:35.856957+00:00,baseball_mlb,eb5e5ee05cf9e2c9e3df8f51d9835b52,2026-05-01T22:41:00Z,Detroit Tigers,Texas Rangers,BetOnline.ag,2026-04-30T18:45:27Z,h2h,Texas Rangers,-105
2026-04-30T18:45:35.856957+00:00,baseball_mlb,eb5e5ee05cf9e2c9e3df8f51d9835b52,2026-05-01T22:41:00Z,Detroit Tigers,Texas Rangers,LowVig.ag,2026-04-30T18:45:11Z,h2h,Detroit Tigers,-106
2026-04-30T18:45:35.856957+00:00,baseball_mlb,eb5e5ee05cf9e2c9e3df8f51d9835b52,2026-05-01T22:41:00Z,Detroit Tigers,Texas Rangers,LowVig.ag,2026-04-30T18:45:11Z,h2h,Texas Rangers,-104
2026-04-30T18:45:35.856957+00:00,baseball_mlb,f9bc114c35828121793d26f1d0d40338,2026-05-01T22:46:00Z,Pittsburgh Pirates,Cincinnati Reds,FanDuel,2026-04-30T18:45:30Z,h2h,Cincinnati Reds,106
2026-04-30T18:45:35.856957+00:00,baseball_mlb,f9bc114c35828121793d26f1d0d40338,2026-05-01T22:46:00Z,Pittsburgh Pirates,Cincinnati Reds,FanDuel,2026-04-30T18:45:30Z,h2h,Pittsburgh Pirates,-124
2026-04-30T18:45:35.856957+00:00,baseball_mlb,f9bc114c35828121793d26f1d0d40338,2026-05-01T22:46:00Z,Pittsburgh Pirates,Cincinnati Reds,LowVig.ag,2026-04-30T18:45:11Z,h2h,Cincinnati Reds,112
2026-04-30T18:45:35.856957+00:00,baseball_mlb,f9bc114c35828121793d26f1d0d40338,2026-05-01T22:46:00Z,Pittsburgh Pirates,Cincinnati Reds,LowVig.ag,2026-04-30T18:45:11Z,h2h,Pittsburgh Pirates,-123
2026-04-30T18:45:35.856957+00:00,baseball_mlb,f9bc114c35828121793d26f1d0d40338,2026-05-01T22:46:00Z,Pittsburgh Pirates,Cincinnati Reds,BetOnline.ag,2026-04-30T18:45:27Z,h2h,Cincinnati Reds,112
2026-04-30T18:45:35.856957+00:00,baseball_mlb,f9bc114c35828121793d26f1d0d40338,2026-05-01T22:46:00Z,Pittsburgh Pirates,Cincinnati Reds,BetOnline.ag,2026-04-30T18:45:27Z,h2h,Pittsburgh Pirates,-123
2026-04-30T18:45:35.856957+00:00,baseball_mlb,a469364d09b62046dd2c9d0acf413e9b,2026-05-01T22:46:00Z,Washington Nationals,Milwaukee Brewers,FanDuel,2026-04-30T18:45:30Z,h2h,Milwaukee Brewers,-154
2026-04-30T18:45:35.856957+00:00,baseball_mlb,a469364d09b62046dd2c9d0acf413e9b,2026-05-01T22:46:00Z,Washington Nationals,Milwaukee Brewers,FanDuel,2026-04-30T18:45:30Z,h2h,Washington Nationals,130
2026-04-30T18:45:35.856957+00:00,baseball_mlb,a469364d09b62046dd2c9d0acf413e9b,2026-05-01T22:46:00Z,Washington Nationals,Milwaukee Brewers,BetOnline.ag,2026-04-30T18:45:27Z,h2h,Milwaukee Brewers,-160
2026-04-30T18:45:35.856957+00:00,baseball_mlb,a469364d09b62046dd2c9d0acf413e9b,2026-05-01T22:46:00Z,Washington Nationals,Milwaukee Brewers,BetOnline.ag,2026-04-30T18:45:27Z,h2h,Washington Nationals,145
2026-04-30T18:45:35.856957+00:00,baseball_mlb,a469364d09b62046dd2c9d0acf413e9b,2026-05-01T22:46:00Z,Washington Nationals,Milwaukee Brewers,LowVig.ag,2026-04-30T18:45:11Z,h2h,Milwaukee Brewers,-160
2026-04-30T18:45:35.856957+00:00,baseball_mlb,a469364d09b62046dd2c9d0acf413e9b,2026-05-01T22:46:00Z,Washington Nationals,Milwaukee Brewers,LowVig.ag,2026-04-30T18:45:11Z,h2h,Washington Nationals,145
2026-04-30T18:45:35.856957+00:00,baseball_mlb,224916189ace451ec4c3a758ac5d3b0d,2026-05-01T23:11:00Z,Miami Marlins,Philadelphia Phillies,FanDuel,2026-04-30T18:45:30Z,h2h,Miami Marlins,108
2026-04-30T18:45:35.856957+00:00,baseball_mlb,224916189ace451ec4c3a758ac5d3b0d,2026-05-01T23:11:00Z,Miami Marlins,Philadelphia Phillies,FanDuel,2026-04-30T18:45:30Z,h2h,Philadelphia Phillies,-126
2026-04-30T18:45:35.856957+00:00,baseball_mlb,5c57e8c626d8c6627101848a75f83307,2026-05-01T23:11:00Z,Tampa Bay Rays,San Francisco Giants,FanDuel,2026-04-30T18:45:30Z,h2h,San Francisco Giants,110
2026-04-30T18:45:35.856957+00:00,baseball_mlb,5c57e8c626d8c6627101848a75f83307,2026-05-01T23:11:00Z,Tampa Bay Rays,San Francisco Giants,FanDuel,2026-04-30T18:45:30Z,h2h,Tampa Bay Rays,-130
2026-04-30T18:45:35.856957+00:00,baseball_mlb,d4c3dbfeab9d45e50dea2e86b3da477a,2026-05-02T00:11:00Z,Minnesota Twins,Toronto Blue Jays,FanDuel,2026-04-30T18:45:30Z,h2h,Minnesota Twins,-110
2026-04-30T18:45:35.856957+00:00,baseball_mlb,d4c3dbfeab9d45e50dea2e86b3da477a,2026-05-02T00:11:00Z,Minnesota Twins,Toronto Blue Jays,FanDuel,2026-04-30T18:45:30Z,h2h,Toronto Blue Jays,-106
2026-04-30T18:45:35.856957+00:00,baseball_mlb,d4c3dbfeab9d45e50dea2e86b3da477a,2026-05-02T00:11:00Z,Minnesota Twins,Toronto Blue Jays,LowVig.ag,2026-04-30T18:45:11Z,h2h,Minnesota Twins,100
2026-04-30T18:45:35.856957+00:00,baseball_mlb,d4c3dbfeab9d45e50dea2e86b3da477a,2026-05-02T00:11:00Z,Minnesota Twins,Toronto Blue Jays,LowVig.ag,2026-04-30T18:45:11Z,h2h,Toronto Blue Jays,-110
2026-04-30T18:45:35.856957+00:00,baseball_mlb,d4c3dbfeab9d45e50dea2e86b3da477a,2026-05-02T00:11:00Z,Minnesota Twins,Toronto Blue Jays,BetOnline.ag,2026-04-30T18:45:27Z,h2h,Minnesota Twins,100
2026-04-30T18:45:35.856957+00:00,baseball_mlb,d4c3dbfeab9d45e50dea2e86b3da477a,2026-05-02T00:11:00Z,Minnesota Twins,Toronto Blue Jays,BetOnline.ag,2026-04-30T18:45:27Z,h2h,Toronto Blue Jays,-110
2026-04-30T18:45:35.856957+00:00,baseball_mlb,4331dd522336be02de34b61018be0cc9,2026-05-02T00:16:00Z,St. Louis Cardinals,Los Angeles Dodgers,FanDuel,2026-04-30T18:45:30Z,h2h,Los Angeles Dodgers,-172
2026-04-30T18:45:35.856957+00:00,baseball_mlb,4331dd522336be02de34b61018be0cc9,2026-05-02T00:16:00Z,St. Louis Cardinals,Los Angeles Dodgers,FanDuel,2026-04-30T18:45:30Z,h2h,St. Louis Cardinals,144
2026-04-30T18:45:35.856957+00:00,baseball_mlb,4331dd522336be02de34b61018be0cc9,2026-05-02T00:16:00Z,St. Louis Cardinals,Los Angeles Dodgers,BetOnline.ag,2026-04-30T18:45:27Z,h2h,Los Angeles Dodgers,-170
